trap_id,type,successful,collected_at,reporting_area,total_aegypti_caught,screening_total_aeg,screening_wmel_aeg,latitude,longitude
ASP-L82BU5GV,Aspirator,TRUE,2021-01-27 12:21:33,Comuna 20,3,3,3,3.4277721,-76.5532889
ASP-FVIJVNCK,Aspirator,TRUE,2021-01-27 12:23:55,Comuna 20,1,1,1,3.42672,-76.556355
ASP-5VRG43X8,Aspirator,TRUE,2021-02-03 8:35:34,Comuna 20,1,1,1,3.4126871,-76.5564057
ASP-BE4OF193,Aspirator,TRUE,2021-02-03 9:34:42,Comuna 20,0,,,3.4222257,-76.560137
ASP-8FYFIQZA,Aspirator,TRUE,2021-02-03 11:41:59,Comuna 20,1,1,0,3.4139346,-76.5610643
ASP-3KPVU6JR,Aspirator,TRUE,2021-02-03 11:43:24,Comuna 20,3,3,3,3.41625,-76.5636665
ASP-ZNOU6578,Aspirator,TRUE,2021-02-03 11:45:39,Comuna 20,1,1,1,3.4203393,-76.5659227
ASP-89I7V8GA,Aspirator,TRUE,2021-02-03 11:47:41,Comuna 20,1,1,0,3.4178757,-76.5598906
ASP-N7S5ZQ70,Aspirator,TRUE,2021-02-03 11:49:31,Comuna 20,0,,,3.4158192,-76.5549772
ASP-QAVTYQOA,Aspirator,TRUE,2021-02-03 11:52:29,Comuna 20,0,,,3.4235397,-76.5622535
ASP-93BVAPY0,Aspirator,TRUE,2021-02-03 11:53:43,Comuna 20,3,3,3,3.42055,-76.5552598
ASP-J00IVPD3,Aspirator,TRUE,2021-02-03 11:55:47,Comuna 20,0,,,3.4236203,-76.5582582
ASP-FVIJVNCK,Aspirator,TRUE,2021-02-03 11:58:09,Comuna 20,4,4,4,3.42672,-76.556355
ASP-L82BU5GV,Aspirator,TRUE,2021-02-03 12:01:21,Comuna 20,3,3,0,3.4277721,-76.5532889
ASP-5VRG43X8,Aspirator,TRUE,2021-02-09 12:16:08,Comuna 20,2,2,2,3.4126871,-76.5564057
ASP-L82BU5GV,Aspirator,TRUE,2021-02-09 12:51:30,Comuna 20,19,16,0,3.4277721,-76.5532889
ASP-ZNOU6578,Aspirator,TRUE,2021-02-09 13:23:42,Comuna 20,3,3,1,3.4203393,-76.5659227
ASP-N7S5ZQ70,Aspirator,TRUE,2021-02-09 13:27:10,Comuna 20,2,2,2,3.4158192,-76.5549772
ASP-BE4OF193,Aspirator,TRUE,2021-02-09 13:36:24,Comuna 20,9,9,0,3.4222257,-76.560137
ASP-FVIJVNCK,Aspirator,TRUE,2021-02-09 13:39:41,Comuna 20,5,5,1,3.42672,-76.556355
ASP-J00IVPD3,Aspirator,TRUE,2021-02-09 13:42:23,Comuna 20,3,3,0,3.4236203,-76.5582582
ASP-93BVAPY0,Aspirator,FALSE,2021-02-09 13:44:23,Comuna 20,,,,3.42055,-76.5552598
ASP-89I7V8GA,Aspirator,TRUE,2021-02-09 13:47:44,Comuna 20,1,1,1,3.4178757,-76.5598906
ASP-QAVTYQOA,Aspirator,TRUE,2021-02-09 13:50:18,Comuna 20,2,2,2,3.4235397,-76.5622535
ASP-3KPVU6JR,Aspirator,TRUE,2021-02-09 13:52:45,Comuna 20,1,1,0,3.41625,-76.5636665
ASP-8FYFIQZA,Aspirator,TRUE,2021-02-09 13:54:44,Comuna 20,34,20,0,3.4139346,-76.5610643
ASP-3KPVU6JR,Aspirator,TRUE,2021-02-16 8:34:58,Comuna 20,0,,,3.41625,-76.5636665
ASP-C25V7658,Aspirator,TRUE,2021-02-16 8:36:28,Comuna 20,1,1,1,3.4183192,-76.5669651
ASP-H4G35CZ4,Aspirator,FALSE,2021-02-16 9:09:14,Comuna 20,,,,3.423145017,-76.56341676
ASP-VEMW55ZI,Aspirator,TRUE,2021-02-16 9:53:52,Comuna 20,1,1,1,3.4223227,-76.5599602
ASP-5O4HRXHG,Aspirator,TRUE,2021-02-16 10:14:22,Comuna 20,1,1,0,3.423851356,-76.55839053
ASP-ZDX42L2X,Aspirator,TRUE,2021-02-16 10:46:40,Comuna 20,1,1,0,3.412322586,-76.56280467
ASP-GN0MJ1ND,Aspirator,TRUE,2021-02-16 11:10:32,Comuna 20,1,1,0,3.4171348,-76.5571348
ASP-4RUCBI9S,Aspirator,FALSE,2021-02-16 11:55:50,Comuna 20,,,,3.428295359,-76.5532764
ASP-ZNOU6578,Aspirator,TRUE,2021-02-16 12:27:17,Comuna 20,1,1,0,3.4203393,-76.5659227
ASP-EZLOIQ8S,Aspirator,TRUE,2021-02-16 12:28:49,Comuna 20,11,11,10,3.420121,-76.5578892
ASP-93BVAPY0,Aspirator,TRUE,2021-02-16 12:28:49,Comuna 20,1,1,0,3.42055,-76.5552598
ASP-FVIJVNCK,Aspirator,TRUE,2021-02-16 12:29:47,Comuna 20,3,3,3,3.42672,-76.556355
ASP-L82BU5GV,Aspirator,TRUE,2021-02-16 12:31:53,Comuna 20,7,7,7,3.4277721,-76.5532889
ASP-QAVTYQOA,Aspirator,TRUE,2021-02-16 12:33:43,Comuna 20,1,1,0,3.4235397,-76.5622535
ASP-BE4OF193,Aspirator,TRUE,2021-02-16 12:36:02,Comuna 20,1,1,0,3.4222257,-76.560137
ASP-J00IVPD3,Aspirator,TRUE,2021-02-16 12:37:16,Comuna 20,0,,,3.4236203,-76.5582582
ASP-8FYFIQZA,Aspirator,TRUE,2021-02-16 12:39:42,Comuna 20,38,20,1,3.4139346,-76.5610643
ASP-5VRG43X8,Aspirator,TRUE,2021-02-16 12:41:50,Comuna 20,1,1,1,3.4126871,-76.5564057
ASP-89I7V8GA,Aspirator,TRUE,2021-02-16 12:56:16,Comuna 20,3,3,3,3.4178757,-76.5598906
ASP-N7S5ZQ70,Aspirator,TRUE,2021-02-16 13:23:01,Comuna 20,11,11,11,3.4158192,-76.5549772
ASP-ZNOU6578,Aspirator,TRUE,2021-02-23 12:16:12,Comuna 20,3,3,3,3.4203393,-76.5659227
ASP-3KPVU6JR,Aspirator,TRUE,2021-02-23 12:19:08,Comuna 20,1,1,0,3.41625,-76.5636665
ASP-BE4OF193,Aspirator,TRUE,2021-02-23 12:22:57,Comuna 20,2,2,2,3.4222257,-76.560137
ASP-QAVTYQOA,Aspirator,TRUE,2021-02-23 12:32:15,Comuna 20,4,4,0,3.4235397,-76.5622535
ASP-L82BU5GV,Aspirator,TRUE,2021-02-23 12:37:05,Comuna 20,5,5,2,3.4277721,-76.5532889
ASP-FVIJVNCK,Aspirator,FALSE,2021-02-23 12:38:19,Comuna 20,,,,3.42672,-76.556355
ASP-J00IVPD3,Aspirator,TRUE,2021-02-23 12:39:49,Comuna 20,3,3,3,3.4236203,-76.5582582
ASP-8FYFIQZA,Aspirator,TRUE,2021-02-23 12:41:13,Comuna 20,17,17,4,3.4139346,-76.5610643
ASP-5VRG43X8,Aspirator,TRUE,2021-02-23 12:42:34,Comuna 20,1,1,1,3.4126871,-76.5564057
ASP-N7S5ZQ70,Aspirator,TRUE,2021-02-23 12:43:59,Comuna 20,1,1,0,3.4158192,-76.5549772
ASP-89I7V8GA,Aspirator,TRUE,2021-02-23 12:45:24,Comuna 20,2,2,1,3.4178757,-76.5598906
ASP-93BVAPY0,Aspirator,TRUE,2021-02-23 12:48:10,Comuna 20,1,1,1,3.42055,-76.5552598
ASP-AFZ56SDG,Aspirator,FALSE,2021-02-25 9:14:45,Comuna 20,,,,3.4240929,-76.5545045
ASP-IUA555LK,Aspirator,TRUE,2021-02-25 9:17:14,Comuna 20,5,5,1,3.4174597,-76.5575746
ASP-9WMMBGG1,Aspirator,FALSE,2021-02-25 9:51:45,Comuna 20,,,,3.4199735,-76.5578082
ASP-OJWHR2DM,Aspirator,TRUE,2021-02-25 11:11:15,Comuna 20,1,1,0,3.4205941,-76.5609503
ASP-XUW2X4F7,Aspirator,TRUE,2021-02-25 11:39:51,Comuna 20,2,2,1,3.4232947,-76.5570368
ASP-N4M1EF1Z,Aspirator,FALSE,2021-02-25 12:05:32,Comuna 20,,,,3.4226836,-76.564239
ASP-S9RUHTV3,Aspirator,TRUE,2021-02-25 12:40:52,Comuna 20,3,3,3,3.4150221,-76.5612278
ASP-7L2Q4E8V,Aspirator,TRUE,2021-02-25 12:51:33,Comuna 20,10,10,10,3.4176382,-76.5636675
ASP-FVIJVNCK,Aspirator,TRUE,2021-03-01 8:50:10,Comuna 20,1,1,1,3.42672,-76.556355
ASP-L82BU5GV,Aspirator,TRUE,2021-03-01 9:31:43,Comuna 20,4,4,4,3.4277721,-76.5532889
ASP-N7S5ZQ70,Aspirator,TRUE,2021-03-01 10:33:28,Comuna 20,4,4,0,3.4158192,-76.5549772
ASP-5VRG43X8,Aspirator,FALSE,2021-03-01 10:45:20,Comuna 20,,,,3.4126871,-76.5564057
ASP-8FYFIQZA,Aspirator,TRUE,2021-03-01 10:59:57,Comuna 20,2,2,1,3.4139346,-76.5610643
ASP-3KPVU6JR,Aspirator,TRUE,2021-03-01 11:19:29,Comuna 20,1,1,1,3.41625,-76.5636665
ASP-89I7V8GA,Aspirator,TRUE,2021-03-01 11:36:17,Comuna 20,4,4,0,3.4178757,-76.5598906
ASP-QAVTYQOA,Aspirator,TRUE,2021-03-01 11:50:45,Comuna 20,1,1,0,3.4235397,-76.5622535
ASP-J00IVPD3,Aspirator,TRUE,2021-03-01 12:13:49,Comuna 20,2,2,1,3.4236203,-76.5582582
ASP-BE4OF193,Aspirator,TRUE,2021-03-01 12:33:17,Comuna 20,11,11,3,3.4222257,-76.560137
ASP-ZNOU6578,Aspirator,TRUE,2021-03-01 13:28:57,Comuna 20,1,1,0,3.4203393,-76.5659227
ASP-93BVAPY0,Aspirator,TRUE,2021-03-01 13:47:55,Comuna 20,1,1,0,3.42055,-76.5552598
ASP-AFZ56SDG,Aspirator,TRUE,2021-03-04 8:55:11,Comuna 20,2,2,0,3.4240929,-76.5545045
ASP-IUA555LK,Aspirator,TRUE,2021-03-04 9:19:05,Comuna 20,8,8,5,3.4174597,-76.5575746
ASP-9WMMBGG1,Aspirator,TRUE,2021-03-04 9:32:33,Comuna 20,1,1,1,3.4199735,-76.5578082
ASP-XUW2X4F7,Aspirator,TRUE,2021-03-04 10:01:43,Comuna 20,4,4,2,3.4232947,-76.5570368
ASP-OJWHR2DM,Aspirator,TRUE,2021-03-04 10:36:43,Comuna 20,3,3,1,3.4205941,-76.5609503
ASP-N4M1EF1Z,Aspirator,TRUE,2021-03-04 10:53:23,Comuna 20,4,4,1,3.4226836,-76.564239
ASP-7L2Q4E8V,Aspirator,TRUE,2021-03-04 11:25:38,Comuna 20,2,2,2,3.4176382,-76.5636675
ASP-S9RUHTV3,Aspirator,TRUE,2021-03-04 11:43:28,Comuna 20,2,2,2,3.4150221,-76.5612278
ASP-7L2Q4E8V,Aspirator,TRUE,2021-03-10 11:59:27,Comuna 20,1,1,0,3.4176382,-76.5636675
ASP-89I7V8GA,Aspirator,TRUE,2021-03-11 10:40:40,Comuna 20,1,1,0,3.4178757,-76.5598906
ASP-3KPVU6JR,Aspirator,FALSE,2021-03-11 11:03:51,Comuna 20,,,,3.41625,-76.5636665
ASP-S9RUHTV3,Aspirator,FALSE,2021-03-11 11:51:21,Comuna 20,,,,3.4150221,-76.5612278
ASP-N4M1EF1Z,Aspirator,TRUE,2021-03-11 12:47:26,Comuna 20,3,3,3,3.4226836,-76.564239
ASP-QAVTYQOA,Aspirator,TRUE,2021-03-11 12:54:53,Comuna 20,1,1,0,3.4235397,-76.5622535
ASP-BE4OF193,Aspirator,TRUE,2021-03-11 13:12:29,Comuna 20,9,9,4,3.4222257,-76.560137
ASP-XUW2X4F7,Aspirator,TRUE,2021-03-11 13:38:58,Comuna 20,2,2,0,3.4232947,-76.5570368
ASP-J00IVPD3,Aspirator,TRUE,2021-03-11 13:44:57,Comuna 20,1,1,1,3.4236203,-76.5582582
ASP-8FYFIQZA,Aspirator,TRUE,2021-03-11 14:20:57,Comuna 20,151,24,1,3.4139346,-76.5610643
ASP-N7S5ZQ70,Aspirator,FALSE,2021-03-11 15:14:44,Comuna 20,,,,3.4158192,-76.5549772
ASP-L82BU5GV,Aspirator,TRUE,2021-03-12 8:27:52,Comuna 20,1,1,0,3.4277721,-76.5532889
ASP-FVIJVNCK,Aspirator,TRUE,2021-03-12 8:50:35,Comuna 20,1,1,1,3.42672,-76.556355
ASP-AFZ56SDG,Aspirator,TRUE,2021-03-12 9:14:52,Comuna 20,2,2,1,3.4240929,-76.5545045
ASP-93BVAPY0,Aspirator,TRUE,2021-03-12 9:42:15,Comuna 20,3,3,0,3.42055,-76.5552598
ASP-IUA555LK,Aspirator,TRUE,2021-03-12 10:02:34,Comuna 20,4,4,0,3.4174597,-76.5575746
ASP-9WMMBGG1,Aspirator,FALSE,2021-03-12 10:30:59,Comuna 20,,,,3.4199735,-76.5578082
ASP-OJWHR2DM,Aspirator,TRUE,2021-03-12 11:05:52,Comuna 20,4,4,0,3.4205941,-76.5609503
ASP-ZNOU6578,Aspirator,TRUE,2021-03-12 11:30:55,Comuna 20,1,1,0,3.4203393,-76.5659227
ASP-5VRG43X8,Aspirator,FALSE,2021-03-12 12:01:36,Comuna 20,,,,3.4126871,-76.5564057
ASP-89I7V8GA,Aspirator,TRUE,2021-03-17 8:25:09,Comuna 20,3,3,3,3.4178757,-76.5598906
ASP-3KPVU6JR,Aspirator,TRUE,2021-03-17 8:38:59,Comuna 20,0,,,3.41625,-76.5636665
ASP-7L2Q4E8V,Aspirator,TRUE,2021-03-17 8:48:43,Comuna 20,8,8,8,3.4176382,-76.5636675
ASP-S9RUHTV3,Aspirator,TRUE,2021-03-17 9:01:47,Comuna 20,3,3,3,3.4150221,-76.5612278
ASP-OJWHR2DM,Aspirator,TRUE,2021-03-17 9:30:29,Comuna 20,2,2,0,3.4205941,-76.5609503
ASP-XUW2X4F7,Aspirator,TRUE,2021-03-17 9:58:35,Comuna 20,2,2,1,3.4232947,-76.5570368
ASP-9WMMBGG1,Aspirator,TRUE,2021-03-17 10:15:35,Comuna 20,3,3,3,3.4199735,-76.5578082
ASP-BE4OF193,Aspirator,TRUE,2021-03-17 10:33:14,Comuna 20,4,4,2,3.4222257,-76.560137
ASP-N4M1EF1Z,Aspirator,TRUE,2021-03-17 10:48:28,Comuna 20,2,2,2,3.4226836,-76.564239
ASP-QAVTYQOA,Aspirator,TRUE,2021-03-17 11:06:04,Comuna 20,7,7,1,3.4235397,-76.5622535
ASP-ZNOU6578,Aspirator,TRUE,2021-03-17 11:17:50,Comuna 20,3,3,1,3.4203393,-76.5659227
ASP-8FYFIQZA,Aspirator,TRUE,2021-03-17 11:42:49,Comuna 20,59,27,1,3.4139346,-76.5610643
ASP-J00IVPD3,Aspirator,TRUE,2021-03-17 11:45:50,Comuna 20,1,1,0,3.4236203,-76.5582582
ASP-L82BU5GV,Aspirator,FALSE,2021-03-17 11:55:11,Comuna 20,,,,3.4277721,-76.5532889
ASP-5VRG43X8,Aspirator,TRUE,2021-03-17 12:05:23,Comuna 20,4,4,4,3.4126871,-76.5564057
ASP-N7S5ZQ70,Aspirator,TRUE,2021-03-17 12:32:51,Comuna 20,2,2,1,3.4158192,-76.5549772
ASP-IUA555LK,Aspirator,TRUE,2021-03-17 12:40:21,Comuna 20,9,9,0,3.4174597,-76.5575746
ASP-93BVAPY0,Aspirator,TRUE,2021-03-17 12:54:31,Comuna 20,0,,,3.42055,-76.5552598
ASP-AFZ56SDG,Aspirator,TRUE,2021-03-17 13:09:05,Comuna 20,3,3,0,3.4240929,-76.5545045
ASP-FVIJVNCK,Aspirator,TRUE,2021-03-17 13:17:33,Comuna 20,10,10,0,3.42672,-76.556355
ASP-3KPVU6JR,Aspirator,TRUE,2021-03-24 9:00:13,Comuna 20,1,1,1,3.41625,-76.5636665
ASP-L82BU5GV,Aspirator,TRUE,2021-03-24 9:07:01,Comuna 20,1,1,0,3.4277721,-76.5532889
ASP-7L2Q4E8V,Aspirator,TRUE,2021-03-24 9:12:19,Comuna 20,1,1,1,3.4176382,-76.5636675
ASP-S9RUHTV3,Aspirator,TRUE,2021-03-24 9:13:42,Comuna 20,3,3,0,3.4150221,-76.5612278
ASP-FVIJVNCK,Aspirator,TRUE,2021-03-24 9:33:44,Comuna 20,3,3,1,3.42672,-76.556355
ASP-8FYFIQZA,Aspirator,TRUE,2021-03-24 9:51:08,Comuna 20,136,10,0,3.4139346,-76.5610643
ASP-AFZ56SDG,Aspirator,TRUE,2021-03-24 10:07:01,Comuna 20,20,10,4,3.4240929,-76.5545045
ASP-QAVTYQOA,Aspirator,TRUE,2021-03-24 10:10:19,Comuna 20,8,8,0,3.4235397,-76.5622535
ASP-N4M1EF1Z,Aspirator,TRUE,2021-03-24 10:28:14,Comuna 20,16,10,10,3.4226836,-76.564239
ASP-93BVAPY0,Aspirator,TRUE,2021-03-24 10:30:46,Comuna 20,6,6,1,3.42055,-76.5552598
ASP-IUA555LK,Aspirator,TRUE,2021-03-24 10:47:56,Comuna 20,11,10,7,3.4174597,-76.5575746
ASP-BE4OF193,Aspirator,TRUE,2021-03-24 11:12:14,Comuna 20,37,10,0,3.4222257,-76.560137
ASP-J00IVPD3,Aspirator,FALSE,2021-03-24 11:15:26,Comuna 20,,,,3.4236203,-76.5582582
ASP-9WMMBGG1,Aspirator,TRUE,2021-03-24 11:22:28,Comuna 20,1,1,0,3.4199735,-76.5578082
ASP-XUW2X4F7,Aspirator,TRUE,2021-03-24 11:28:31,Comuna 20,1,1,0,3.4232947,-76.5570368
ASP-OJWHR2DM,Aspirator,TRUE,2021-03-24 11:50:17,Comuna 20,6,6,1,3.4205941,-76.5609503
ASP-ZNOU6578,Aspirator,TRUE,2021-03-24 11:58:53,Comuna 20,6,6,1,3.4203393,-76.5659227
ASP-89I7V8GA,Aspirator,TRUE,2021-03-24 12:13:32,Comuna 20,1,1,1,3.4178757,-76.5598906
ASP-5VRG43X8,Aspirator,TRUE,2021-03-24 13:12:23,Comuna 20,6,6,1,3.4126871,-76.5564057
ASP-N7S5ZQ70,Aspirator,FALSE,2021-03-24 13:22:16,Comuna 20,,,,3.4158192,-76.5549772
ASP-3KPVU6JR,Aspirator,TRUE,2021-04-06 9:40:40,Comuna 20,0,,,3.41625,-76.5636665
ASP-7L2Q4E8V,Aspirator,TRUE,2021-04-06 9:56:53,Comuna 20,18,10,10,3.4176382,-76.5636675
ASP-S9RUHTV3,Aspirator,TRUE,2021-04-06 10:46:31,Comuna 20,1,1,0,3.4150221,-76.5612278
ASP-N4M1EF1Z,Aspirator,TRUE,2021-04-06 10:47:46,Comuna 20,5,5,4,3.4226836,-76.564239
ASP-BE4OF193,Aspirator,TRUE,2021-04-06 10:49:18,Comuna 20,26,10,5,3.4222257,-76.560137
ASP-XUW2X4F7,Aspirator,TRUE,2021-04-06 11:11:09,Comuna 20,4,4,3,3.4232947,-76.5570368
ASP-J00IVPD3,Aspirator,TRUE,2021-04-06 11:13:21,Comuna 20,13,10,10,3.4236203,-76.5582582
ASP-8FYFIQZA,Aspirator,TRUE,2021-04-06 11:57:39,Comuna 20,99,10,0,3.4139346,-76.5610643
ASP-QAVTYQOA,Aspirator,FALSE,2021-04-06 11:59:25,Comuna 20,,,,3.4235397,-76.5622535
ASP-L82BU5GV,Aspirator,TRUE,2021-04-06 13:04:08,Comuna 20,1,1,1,3.4277721,-76.5532889
ASP-FVIJVNCK,Aspirator,TRUE,2021-04-06 13:05:46,Comuna 20,10,10,5,3.42672,-76.556355
ASP-AFZ56SDG,Aspirator,TRUE,2021-04-06 13:08:12,Comuna 20,1,1,1,3.4240929,-76.5545045
ASP-93BVAPY0,Aspirator,TRUE,2021-04-06 13:11:12,Comuna 20,3,3,0,3.42055,-76.5552598
ASP-IUA555LK,Aspirator,TRUE,2021-04-06 13:13:04,Comuna 20,11,10,5,3.4174597,-76.5575746
ASP-89I7V8GA,Aspirator,TRUE,2021-04-06 13:14:22,Comuna 20,1,1,1,3.4178757,-76.5598906
ASP-OJWHR2DM,Aspirator,TRUE,2021-04-06 13:16:15,Comuna 20,4,4,0,3.4205941,-76.5609503
ASP-9WMMBGG1,Aspirator,TRUE,2021-04-06 13:17:26,Comuna 20,1,1,1,3.4199735,-76.5578082
ASP-5VRG43X8,Aspirator,TRUE,2021-04-06 13:20:13,Comuna 20,1,1,0,3.4126871,-76.5564057
ASP-N7S5ZQ70,Aspirator,TRUE,2021-04-06 13:21:29,Comuna 20,2,2,2,3.4158192,-76.5549772
ASP-ZNOU6578,Aspirator,TRUE,2021-04-06 15:48:04,Comuna 20,1,1,0,3.4203393,-76.5659227
ASP-L82BU5GV,Aspirator,TRUE,2021-04-14 12:12:10,Comuna 20,8,8,4,3.4277721,-76.5532889
ASP-FVIJVNCK,Aspirator,TRUE,2021-04-14 12:12:30,Comuna 20,1,1,0,3.42672,-76.556355
ASP-AFZ56SDG,Aspirator,TRUE,2021-04-14 12:12:56,Comuna 20,5,5,1,3.4240929,-76.5545045
ASP-93BVAPY0,Aspirator,TRUE,2021-04-14 12:13:19,Comuna 20,4,4,0,3.42055,-76.5552598
ASP-IUA555LK,Aspirator,TRUE,2021-04-14 12:13:38,Comuna 20,7,7,1,3.4174597,-76.5575746
ASP-89I7V8GA,Aspirator,TRUE,2021-04-14 12:15:03,Comuna 20,1,1,0,3.4178757,-76.5598906
ASP-9WMMBGG1,Aspirator,TRUE,2021-04-14 12:17:38,Comuna 20,2,2,0,3.4199735,-76.5578082
ASP-5VRG43X8,Aspirator,TRUE,2021-04-14 12:18:06,Comuna 20,4,4,2,3.4126871,-76.5564057
ASP-N7S5ZQ70,Aspirator,TRUE,2021-04-14 12:18:22,Comuna 20,5,5,0,3.4158192,-76.5549772
ASP-3KPVU6JR,Aspirator,TRUE,2021-04-14 12:18:40,Comuna 20,0,,,3.41625,-76.5636665
ASP-7L2Q4E8V,Aspirator,TRUE,2021-04-14 12:18:57,Comuna 20,2,2,1,3.4176382,-76.5636675
ASP-S9RUHTV3,Aspirator,TRUE,2021-04-14 12:19:16,Comuna 20,2,2,0,3.4150221,-76.5612278
ASP-8FYFIQZA,Aspirator,TRUE,2021-04-14 12:19:35,Comuna 20,85,10,0,3.4139346,-76.5610643
ASP-OJWHR2DM,Aspirator,TRUE,2021-04-14 12:19:57,Comuna 20,5,5,2,3.4205941,-76.5609503
ASP-QAVTYQOA,Aspirator,TRUE,2021-04-14 12:20:15,Comuna 20,35,10,0,3.4235397,-76.5622535
ASP-N4M1EF1Z,Aspirator,TRUE,2021-04-14 12:20:32,Comuna 20,2,2,1,3.4226836,-76.564239
ASP-BE4OF193,Aspirator,TRUE,2021-04-14 12:20:53,Comuna 20,24,10,3,3.4222257,-76.560137
ASP-J00IVPD3,Aspirator,TRUE,2021-04-14 12:22:02,Comuna 20,13,10,2,3.4236203,-76.5582582
ASP-XUW2X4F7,Aspirator,TRUE,2021-04-14 12:22:19,Comuna 20,2,2,1,3.4232947,-76.5570368
ASP-ZNOU6578,Aspirator,TRUE,2021-04-14 12:22:38,Comuna 20,4,4,0,3.4203393,-76.5659227
